Date,WYNN,FIS,VLO,MRK,DTE,REGN,YUM,HST,AES,XOM,NEE,HAL,IVZ,LOW,WEC,XEL,CDNS,BXP,TURN,FLWS
2022-09-23 00:00:00,59.650001525878906,80.29000091552734,100.56999969482422,86.77999877929688,125.66000366210938,697.3300170898438,110.6500015258789,15.819999694824219,24.290000915527344,85.75,82.5199966430664,24.579999923706055,15.220000267028809,188.1300048828125,99.56999969482422,71.55999755859375,160.97000122070312,77.11000061035156,5.590000152587891,6.150000095367432
2022-09-26 00:00:00,66.80000305175781,77.58999633789062,97.88999938964844,86.18000030517578,123.01000213623047,686.0999755859375,109.16000366210938,15.520000457763672,22.959999084472656,83.9800033569336,81.1500015258789,23.309999465942383,14.819999694824219,186.02000427246094,97.20999908447266,69.94999694824219,162.3800048828125,74.51000213623047,5.599999904632568,6.230000019073486
2022-09-27 00:00:00,66.55999755859375,76.80000305175781,101.16999816894531,85.83999633789062,121.69999694824219,695.010009765625,107.7699966430664,15.760000228881836,22.239999771118164,85.73999786376953,81.08000183105469,23.760000228881836,14.550000190734863,187.6699981689453,94.7699966430664,68.37000274658203,163.1300048828125,73.66000366210938,5.320000171661377,5.980000019073486
2022-09-28 00:00:00,66.76000213623047,77.30000305175781,108.80000305175781,86.77999877929688,123.16000366210938,705.4199829101562,108.12000274658203,16.549999237060547,23.030000686645508,88.86000061035156,82.37000274658203,24.739999771118164,14.729999542236328,194.52999877929688,95.63999938964844,68.91000366210938,166.97000122070312,76.5,5.489999771118164,6.269999980926514
2022-09-29 00:00:00,64.3499984741211,76.56999969482422,107.23999786376953,86.63999938964844,118.22000122070312,691.8200073242188,107.20999908447266,15.789999961853027,22.75,88.68000030517578,79.97000122070312,24.639999389648438,14.130000114440918,190.4600067138672,91.80999755859375,65.36000061035156,164.69000244140625,74.68000030517578,5.519999980926514,6.46999979019165
2022-09-30 00:00:00,63.029998779296875,75.56999969482422,106.8499984741211,86.12000274658203,115.05000305175781,688.8699951171875,106.33999633789062,15.880000114440918,22.600000381469727,87.30999755859375,78.41000366210938,24.6200008392334,13.699999809265137,187.80999755859375,89.43000030517578,64.0,163.42999267578125,74.97000122070312,5.489999771118164,6.489999771118164
2022-10-03 00:00:00,64.61000061035156,76.33999633789062,112.30999755859375,87.55000305175781,116.93000030517578,735.1300048828125,109.11000061035156,16.3700008392334,23.559999465942383,91.91999816894531,81.19000244140625,26.3799991607666,14.350000381469727,193.9199981689453,92.5999984741211,65.54000091552734,170.27999877929688,75.73999786376953,5.480000019073486,6.400000095367432
2022-10-04 00:00:00,70.73999786376953,79.54000091552734,117.58000183105469,88.38999938964844,118.62999725341797,739.5399780273438,111.41000366210938,16.850000381469727,25.270000457763672,95.2699966430664,82.81999969482422,28.1200008392334,15.319999694824219,197.4199981689453,93.0999984741211,66.47000122070312,171.3300018310547,76.95999908447266,5.5,6.420000076293945
2022-10-05 00:00:00,72.18000030517578,79.5999984741211,118.08999633789062,88.38999938964844,116.11000061035156,745.6799926757812,112.33000183105469,16.729999542236328,25.420000076293945,99.12000274658203,81.7699966430664,29.239999771118164,15.25,199.02999877929688,90.55999755859375,64.33000183105469,169.6999969482422,74.5,5.449999809265137,6.309999942779541
2022-10-06 00:00:00,74.16999816894531,77.6500015258789,119.22000122070312,87.44000244140625,110.70999908447266,731.8599853515625,110.12000274658203,16.559999465942383,25.399999618530273,102.05999755859375,78.91000366210938,29.809999465942383,14.970000267028809,199.97999572753906,86.5199966430664,61.81999969482422,168.41000366210938,73.41999816894531,5.480000019073486,6.170000076293945
2022-10-07 00:00:00,73.08999633789062,77.0999984741211,113.77999877929688,87.5999984741211,107.48999786376953,722.3699951171875,108.93000030517578,16.299999237060547,24.920000076293945,101.02999877929688,76.7300033569336,30.40999984741211,14.369999885559082,197.2100067138672,85.4800033569336,59.86000061035156,158.89999389648438,71.30999755859375,5.539999961853027,5.900000095367432
2022-10-10 00:00:00,64.13999938964844,75.7300033569336,110.86000061035156,90.4800033569336,106.36000061035156,730.9199829101562,107.79000091552734,16.34000015258789,24.889999389648438,98.83999633789062,76.73999786376953,29.549999237060547,14.430000305175781,194.89999389648438,85.30000305175781,60.209999084472656,154.7100067138672,70.19000244140625,5.460000038146973,6.230000019073486
2022-10-11 00:00:00,59.63999938964844,74.27999877929688,109.69000244140625,91.05000305175781,106.30000305175781,737.4099731445312,105.25,16.530000686645508,24.68000030517578,98.0,76.02999877929688,29.559999465942383,14.130000114440918,196.42999267578125,85.18000030517578,59.83000183105469,148.0399932861328,71.20999908447266,5.46999979019165,6.440000057220459
2022-10-12 00:00:00,58.709999084472656,73.77999877929688,115.19999694824219,90.41999816894531,103.01000213623047,728.0599975585938,105.54000091552734,16.6200008392334,24.1299991607666,98.43000030517578,72.75,29.799999237060547,13.869999885559082,193.8699951171875,82.2300033569336,57.939998626708984,147.97000122070312,71.16999816894531,5.579999923706055,6.420000076293945
2022-10-13 00:00:00,57.099998474121094,76.0,120.86000061035156,92.48999786376953,106.51000213623047,752.5599975585938,109.68000030517578,16.829999923706055,24.399999618530273,101.87000274658203,73.08999633789062,31.110000610351562,14.510000228881836,193.16000366210938,84.72000122070312,59.7400016784668,150.5500030517578,73.47000122070312,5.639999866485596,6.260000228881836
2022-10-14 00:00:00,56.349998474121094,76.13999938964844,114.12000274658203,92.18000030517578,104.5,736.0599975585938,106.7699966430664,16.809999465942383,23.309999465942383,99.19000244140625,71.7699966430664,29.40999984741211,14.279999732971191,188.9600067138672,84.30000305175781,58.86000061035156,147.4499969482422,73.18000030517578,5.75,6.210000038146973
2022-10-17 00:00:00,57.29999923706055,77.02999877929688,115.5,94.12000274658203,107.0,735.9600219726562,109.9800033569336,17.3799991607666,23.8799991607666,100.62000274658203,73.6500015258789,29.989999771118164,14.710000038146973,194.08999633789062,85.6500015258789,60.599998474121094,154.07000732421875,74.80000305175781,5.78000020980835,6.25
2022-10-18 00:00:00,56.59000015258789,78.08999633789062,117.69999694824219,94.61000061035156,109.88999938964844,722.7100219726562,111.4800033569336,17.649999618530273,24.399999618530273,100.80000305175781,75.05999755859375,30.459999084472656,14.930000305175781,193.1999969482422,87.79000091552734,61.619998931884766,155.55999755859375,74.4000015258789,5.809999942779541,6.389999866485596
2022-10-19 00:00:00,54.47999954223633,76.7300033569336,123.95999908447266,93.26000213623047,108.62999725341797,709.3699951171875,110.44999694824219,17.530000686645508,24.1299991607666,103.79000091552734,73.63999938964844,31.959999084472656,14.640000343322754,183.94000244140625,86.7699966430664,61.099998474121094,153.72000122070312,71.81999969482422,5.559999942779541,6.21999979019165
2022-10-20 00:00:00,56.130001068115234,76.55000305175781,124.44000244140625,92.94000244140625,105.88999938964844,705.8900146484375,109.66000366210938,17.239999771118164,23.479999542236328,103.93000030517578,70.63999938964844,31.65999984741211,14.40999984741211,178.3000030517578,85.44000244140625,59.72999954223633,153.0500030517578,72.30000305175781,5.579999923706055,6.409999847412109
2022-10-21 00:00:00,58.79999923706055,77.83000183105469,127.73999786376953,95.66999816894531,107.44999694824219,713.9099731445312,111.02999877929688,17.84000015258789,24.479999542236328,105.86000061035156,71.6500015258789,33.880001068115234,14.890000343322754,182.3699951171875,86.6500015258789,60.900001525878906,158.33999633789062,72.5,5.559999942779541,6.380000114440918
2022-10-24 00:00:00,56.529998779296875,78.0,129.22000122070312,97.37000274658203,107.5,737.1500244140625,108.7699966430664,17.84000015258789,24.600000381469727,106.5999984741211,73.27999877929688,34.58000183105469,15.050000190734863,187.61000061035156,86.76000213623047,61.58000183105469,160.22000122070312,72.81999969482422,5.679999828338623,6.789999961853027
2022-10-25 00:00:00,57.439998626708984,79.94999694824219,126.80000305175781,97.70999908447266,109.12999725341797,747.3300170898438,111.23999786376953,18.0,25.190000534057617,105.87999725341797,75.86000061035156,34.97999954223633,15.050000190734863,193.85000610351562,87.7699966430664,62.400001525878906,151.32000732421875,75.33000183105469,5.75,7.349999904632568
2022-10-26 00:00:00,57.130001068115234,82.13999938964844,126.73999786376953,98.41000366210938,109.2300033569336,733.97998046875,112.2699966430664,18.100000381469727,25.450000762939453,107.13999938964844,75.5999984741211,36.47999954223633,15.100000381469727,193.5500030517578,88.08000183105469,62.56999969482422,149.0500030517578,72.88999938964844,5.699999809265137,7.130000114440918
2022-10-27 00:00:00,55.790000915527344,83.08000183105469,128.27000427246094,99.73999786376953,109.27999877929688,724.8800048828125,113.91000366210938,18.510000228881836,25.770000457763672,107.55000305175781,75.47000122070312,36.27000045776367,15.149999618530273,193.66000366210938,88.72000122070312,63.25,148.5800018310547,70.91999816894531,5.639999866485596,7.260000228881836
2022-10-28 00:00:00,58.29999923706055,84.9000015258789,125.9800033569336,100.7699966430664,113.63999938964844,750.760009765625,117.87999725341797,18.649999618530273,26.459999084472656,110.69999694824219,79.02999877929688,35.95000076293945,15.40999984741211,198.72999572753906,91.5999984741211,65.37000274658203,151.47999572753906,72.80000305175781,5.639999866485596,7.639999866485596
2022-10-31 00:00:00,63.900001525878906,82.98999786376953,125.55000305175781,101.19999694824219,112.11000061035156,748.75,118.25,18.8799991607666,26.15999984741211,110.80999755859375,77.5,36.41999816894531,15.319999694824219,194.9499969482422,91.33000183105469,65.11000061035156,151.38999938964844,72.69999694824219,5.610000133514404,7.289999961853027
2022-11-01 00:00:00,67.86000061035156,83.04000091552734,130.0,99.76000213623047,112.52999877929688,759.9099731445312,118.1500015258789,18.860000610351562,26.34000015258789,111.91000366210938,77.70999908447266,36.5,15.5600004196167,193.5500030517578,91.94999694824219,65.9000015258789,150.92999267578125,72.19999694824219,5.559999942779541,7.480000019073486
2022-11-02 00:00:00,67.12999725341797,79.47000122070312,125.83000183105469,99.4000015258789,111.0199966430664,740.47998046875,117.37000274658203,18.0,25.829999923706055,109.61000061035156,77.27999877929688,35.790000915527344,15.430000305175781,185.7100067138672,90.25,65.30999755859375,145.08999633789062,71.23999786376953,5.550000190734863,6.989999771118164
2022-11-03 00:00:00,66.4800033569336,57.18000030517578,129.7100067138672,98.75,111.86000061035156,738.6799926757812,119.5,16.989999771118164,26.190000534057617,111.0999984741211,78.18000030517578,36.86000061035156,15.0600004196167,179.82000732421875,90.38999938964844,65.1500015258789,142.86000061035156,70.55999755859375,5.599999904632568,8.149999618530273
2022-11-04 00:00:00,70.80999755859375,60.16999816894531,128.72000122070312,99.19999694824219,112.38999938964844,740.2100219726562,121.77999877929688,17.200000762939453,26.459999084472656,112.30999755859375,78.80000305175781,38.47999954223633,15.729999542236328,182.14999389648438,91.38999938964844,65.55000305175781,142.41000366210938,71.63999938964844,5.5,8.149999618530273
2022-11-07 00:00:00,72.27999877929688,61.849998474121094,131.77999877929688,100.06999969482422,110.66999816894531,750.9299926757812,122.51000213623047,17.170000076293945,26.780000686645508,113.63999938964844,77.29000091552734,39.540000915527344,16.190000534057617,186.55999755859375,90.12000274658203,65.25,146.0,71.98999786376953,5.5,8.59000015258789
2022-11-08 00:00:00,70.41999816894531,62.66999816894531,132.25,101.5,111.25,751.9500122070312,122.37999725341797,17.25,26.489999771118164,114.0,78.2699966430664,39.369998931884766,16.510000228881836,188.36000061035156,91.44999694824219,66.08999633789062,149.10000610351562,71.52999877929688,5.5,8.029999732971191
2022-11-09 00:00:00,68.27999877929688,61.720001220703125,128.0,101.58999633789062,110.7699966430664,742.9500122070312,122.05000305175781,16.799999237060547,26.25,108.9000015258789,78.19999694824219,36.810001373291016,15.90999984741211,186.6300048828125,90.3499984741211,65.61000061035156,147.75999450683594,70.75,5.400000095367432,7.519999980926514
2022-11-10 00:00:00,72.0,64.0,132.4499969482422,101.88999938964844,115.54000091552734,741.0800170898438,124.12999725341797,18.1299991607666,28.219999313354492,110.5,83.19999694824219,37.810001373291016,18.75,204.32000732421875,94.1500015258789,69.11000061035156,162.02000427246094,75.4800033569336,5.590000152587891,9.069999694824219
2022-11-11 00:00:00,77.9800033569336,65.4000015258789,133.9600067138672,97.95999908447266,114.26000213623047,734.4500122070312,123.33000183105469,18.559999465942383,28.079999923706055,113.94999694824219,83.30999755859375,38.7400016784668,19.770000457763672,209.02000427246094,93.1500015258789,67.48999786376953,166.89999389648438,76.08000183105469,5.550000190734863,9.170000076293945
2022-11-14 00:00:00,78.06999969482422,64.5199966430664,136.8000030517578,100.3499984741211,113.05000305175781,742.010009765625,122.5999984741211,18.09000015258789,27.530000686645508,113.37000274658203,81.66000366210938,38.04999923706055,19.110000610351562,204.66000366210938,92.52999877929688,66.83000183105469,167.92999267578125,74.41999816894531,5.570000171661377,8.479999542236328
2022-11-15 00:00:00,78.4000015258789,63.869998931884766,140.7100067138672,99.5999984741211,114.4800033569336,728.72998046875,123.30999755859375,18.559999465942383,27.780000686645508,114.12999725341797,82.91000366210938,38.90999984741211,19.329999923706055,208.83999633789062,93.26000213623047,67.38999938964844,168.74000549316406,74.38999938964844,5.610000133514404,9.149999618530273
2022-11-16 00:00:00,77.08000183105469,61.91999816894531,135.52999877929688,99.93000030517578,115.18000030517578,735.6699829101562,123.95999908447266,18.280000686645508,27.959999084472656,112.91000366210938,84.31999969482422,37.849998474121094,18.799999237060547,215.1300048828125,94.41000366210938,68.31999969482422,168.86000061035156,71.16999816894531,5.539999961853027,8.359999656677246
2022-11-17 00:00:00,78.02999877929688,61.060001373291016,137.91000366210938,102.30999755859375,113.23999786376953,739.0800170898438,122.7699966430664,17.8700008392334,27.469999313354492,113.05999755859375,82.3499984741211,37.470001220703125,18.780000686645508,208.39999389648438,93.0199966430664,67.13999938964844,165.10000610351562,70.62000274658203,5.639999866485596,8.479999542236328
2022-11-18 00:00:00,76.0,61.40999984741211,137.6199951171875,104.2300033569336,114.5999984741211,736.72998046875,124.61000061035156,18.329999923706055,27.65999984741211,112.08000183105469,83.19999694824219,36.709999084472656,18.940000534057617,209.92999267578125,95.69999694824219,68.37999725341797,165.02000427246094,70.88999938964844,5.570000171661377,7.929999828338623
